ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET011968,CUST060934,Incorrect Charges,2024-11-05,2
TICKET011969,CUST028529,Unauthorized Transaction,2024-06-17,3
TICKET011970,CUST065157,ATM Withdrawal Failed,2024-12-27,2
TICKET011971,CUST021197,ATM Withdrawal Failed,2025-01-27,5
TICKET011972,CUST019440,Mobile App Issues,2025-01-01,8
TICKET011973,CUST003621,Poor Customer Service,2025-03-31,3
TICKET011974,CUST048086,Delayed Refund,2025-01-26,4
TICKET011975,CUST014625,Card Not Working,2024-11-16,7
TICKET011976,CUST057421,Delayed Refund,2024-05-24,8
TICKET011977,CUST087660,KYC Verification Delay,2024-05-22,7
TICKET011978,CUST098348,Card Not Working,2025-01-19,1
TICKET011979,CUST063059,Poor Customer Service,2024-05-28,8
TICKET011980,CUST090397,Incorrect Charges,2025-04-16,2
TICKET011981,CUST033815,Card Not Working,2024-12-25,6
TICKET011982,CUST076896,Mobile App Issues,2025-04-01,0
TICKET011983,CUST016572,Account Locked,2025-01-05,7
TICKET011984,CUST056425,Loan Application Rejected,2024-05-19,5
TICKET011985,CUST015264,Loan Application Rejected,2024-06-28,6
TICKET011986,CUST042703,Account Locked,2024-10-24,5
TICKET011987,CUST002542,ATM Withdrawal Failed,2025-02-03,8
TICKET011988,CUST020349,Delayed Refund,2025-03-04,5
TICKET011989,CUST013945,KYC Verification Delay,2024-08-08,10
TICKET011990,CUST059121,Loan Application Rejected,2025-04-03,5
TICKET011991,CUST018922,Incorrect Charges,2025-03-28,9
TICKET011992,CUST099320,ATM Withdrawal Failed,2024-09-11,3
TICKET011993,CUST003169,Mobile App Issues,2024-08-20,5
TICKET011994,CUST069134,Poor Customer Service,2024-08-01,7
TICKET011995,CUST008867,Loan Application Rejected,2025-01-20,4
TICKET011996,CUST060676,Unauthorized Transaction,2024-11-19,2
TICKET011997,CUST000669,Mobile App Issues,2024-06-24,1
TICKET011998,CUST022723,Poor Customer Service,2024-05-27,2
TICKET011999,CUST014552,Account Locked,2025-03-14,8
TICKET012000,CUST066139,Poor Customer Service,2025-05-06,0
TICKET012001,CUST077181,Account Locked,2024-12-25,0
TICKET012002,CUST054788,ATM Withdrawal Failed,2024-05-23,10
TICKET012003,CUST075614,KYC Verification Delay,2024-11-19,3
TICKET012004,CUST041316,Loan Application Rejected,2024-10-08,8
TICKET012005,CUST087284,Mobile App Issues,2024-10-18,2
TICKET012006,CUST004311,Delayed Refund,2024-05-21,5
TICKET012007,CUST090113,Card Not Working,2025-03-19,2
TICKET012008,CUST060636,Card Not Working,2024-11-12,4
TICKET012009,CUST036007,KYC Verification Delay,2024-10-16,9
TICKET012010,CUST081296,Incorrect Charges,2024-08-31,2
TICKET012011,CUST016071,Card Not Working,2024-12-31,10
TICKET012012,CUST049251,Delayed Refund,2025-02-21,1
TICKET012013,CUST014267,ATM Withdrawal Failed,2025-03-10,6
TICKET012014,CUST031650,Delayed Refund,2025-02-05,10
TICKET012015,CUST004178,Unauthorized Transaction,2025-01-14,10
TICKET012016,CUST004435,Card Not Working,2024-12-20,3
TICKET012017,CUST005312,Unauthorized Transaction,2024-07-26,10
TICKET012018,CUST052114,Loan Application Rejected,2024-08-13,8
TICKET012019,CUST051782,KYC Verification Delay,2024-09-08,9
TICKET012020,CUST032319,Card Not Working,2025-01-27,5
TICKET012021,CUST099932,Account Locked,2025-01-27,10
TICKET012022,CUST076786,Loan Application Rejected,2024-07-06,9
TICKET012023,CUST038239,KYC Verification Delay,2024-05-25,5
TICKET012024,CUST059039,KYC Verification Delay,2024-10-21,1
TICKET012025,CUST090362,Unauthorized Transaction,2025-04-28,7
TICKET012026,CUST062080,ATM Withdrawal Failed,2024-06-30,10
TICKET012027,CUST095396,Unauthorized Transaction,2025-02-12,3
TICKET012028,CUST065246,ATM Withdrawal Failed,2025-04-30,0
TICKET012029,CUST042288,Delayed Refund,2025-02-12,7
TICKET012030,CUST067504,Delayed Refund,2024-06-25,1
TICKET012031,CUST096960,Mobile App Issues,2024-06-07,9
TICKET012032,CUST007649,Unauthorized Transaction,2024-11-02,9
TICKET012033,CUST061183,Poor Customer Service,2024-07-17,10
TICKET012034,CUST099867,Delayed Refund,2024-11-11,4
TICKET012035,CUST000437,Unauthorized Transaction,2025-03-01,9
TICKET012036,CUST046694,Card Not Working,2025-05-07,3
TICKET012037,CUST004214,KYC Verification Delay,2025-01-17,9
TICKET012038,CUST086525,Card Not Working,2024-08-24,1
TICKET012039,CUST092737,Incorrect Charges,2024-12-02,10
TICKET012040,CUST095010,Poor Customer Service,2025-01-28,7
TICKET012041,CUST053266,KYC Verification Delay,2024-06-19,8
TICKET012042,CUST005361,Loan Application Rejected,2024-08-02,3
TICKET012043,CUST002614,Poor Customer Service,2024-09-08,8
TICKET012044,CUST052890,ATM Withdrawal Failed,2025-01-12,0
TICKET012045,CUST026487,Incorrect Charges,2025-01-11,3
TICKET012046,CUST090840,Incorrect Charges,2024-05-23,9
TICKET012047,CUST099911,ATM Withdrawal Failed,2024-08-03,1
TICKET012048,CUST083500,Card Not Working,2024-11-16,5
TICKET012049,CUST055733,ATM Withdrawal Failed,2024-11-03,1
TICKET012050,CUST040883,Poor Customer Service,2024-06-27,6
TICKET012051,CUST038762,Mobile App Issues,2024-12-20,5
TICKET012052,CUST017859,ATM Withdrawal Failed,2024-11-13,3
TICKET012053,CUST089720,Unauthorized Transaction,2024-09-23,7
TICKET012054,CUST007080,Account Locked,2024-07-24,5
TICKET012055,CUST012808,Unauthorized Transaction,2025-03-11,2
TICKET012056,CUST039340,Account Locked,2025-02-16,2
TICKET012057,CUST001821,KYC Verification Delay,2024-07-03,4
TICKET012058,CUST083087,Account Locked,2024-08-04,4
TICKET012059,CUST055631,Card Not Working,2025-04-17,3
TICKET012060,CUST059389,Loan Application Rejected,2024-06-17,0
TICKET012061,CUST031344,KYC Verification Delay,2025-04-15,5
TICKET012062,CUST093503,Mobile App Issues,2024-11-24,0
TICKET012063,CUST080186,Poor Customer Service,2024-11-18,4
TICKET012064,CUST076276,Mobile App Issues,2024-05-30,7
TICKET012065,CUST027656,Incorrect Charges,2024-11-27,7
TICKET012066,CUST003937,KYC Verification Delay,2024-07-06,4
TICKET012067,CUST026862,Mobile App Issues,2024-11-02,7
TICKET012068,CUST069227,KYC Verification Delay,2024-05-18,6
TICKET012069,CUST051166,Incorrect Charges,2024-06-24,0
TICKET012070,CUST080729,Unauthorized Transaction,2024-05-25,4
TICKET012071,CUST071701,Card Not Working,2024-11-25,7
TICKET012072,CUST062189,Unauthorized Transaction,2024-08-07,0
TICKET012073,CUST061749,Unauthorized Transaction,2025-03-19,0
TICKET012074,CUST064385,Poor Customer Service,2025-02-03,5
TICKET012075,CUST067929,KYC Verification Delay,2024-10-16,1
TICKET012076,CUST032374,KYC Verification Delay,2024-09-01,0
TICKET012077,CUST000528,Card Not Working,2024-06-19,8
TICKET012078,CUST013051,KYC Verification Delay,2024-09-02,4
TICKET012079,CUST071575,Delayed Refund,2024-11-30,1
TICKET012080,CUST057994,Account Locked,2024-07-23,2
TICKET012081,CUST034661,Loan Application Rejected,2025-01-26,8
TICKET012082,CUST083138,Delayed Refund,2025-04-17,9
TICKET012083,CUST050436,Incorrect Charges,2025-04-18,2
TICKET012084,CUST020139,Loan Application Rejected,2024-11-24,8
TICKET012085,CUST098641,Card Not Working,2024-12-12,3
TICKET012086,CUST095049,Mobile App Issues,2024-06-10,10
TICKET012087,CUST096950,Delayed Refund,2024-10-25,6
TICKET012088,CUST048877,Mobile App Issues,2025-04-02,8
TICKET012089,CUST060415,KYC Verification Delay,2024-06-04,4
TICKET012090,CUST063838,Delayed Refund,2025-02-23,9
TICKET012091,CUST070675,Unauthorized Transaction,2024-10-03,10
TICKET012092,CUST008077,Mobile App Issues,2024-07-11,9
TICKET012093,CUST095022,KYC Verification Delay,2024-08-25,3
TICKET012094,CUST018619,Incorrect Charges,2025-03-26,8
TICKET012095,CUST097970,Unauthorized Transaction,2024-11-12,6
TICKET012096,CUST089935,Incorrect Charges,2024-12-30,0
TICKET012097,CUST024831,Card Not Working,2025-01-31,5
TICKET012098,CUST045847,Incorrect Charges,2024-09-12,4
TICKET012099,CUST031799,Loan Application Rejected,2024-07-26,6
TICKET012100,CUST014945,Card Not Working,2024-11-03,9
TICKET012101,CUST098479,Delayed Refund,2025-03-01,3
TICKET012102,CUST046608,KYC Verification Delay,2024-12-14,8
TICKET012103,CUST023820,KYC Verification Delay,2024-11-21,8
TICKET012104,CUST056315,Loan Application Rejected,2024-06-24,4
TICKET012105,CUST055768,KYC Verification Delay,2024-09-02,4
TICKET012106,CUST082362,Incorrect Charges,2024-06-10,2
TICKET012107,CUST008526,Card Not Working,2025-02-14,7
TICKET012108,CUST053820,Poor Customer Service,2024-06-05,2
TICKET012109,CUST021785,Mobile App Issues,2024-05-31,7
TICKET012110,CUST037682,Card Not Working,2024-09-19,5
TICKET012111,CUST031787,Mobile App Issues,2025-02-09,7
TICKET012112,CUST000240,Card Not Working,2024-11-03,8
TICKET012113,CUST002697,Loan Application Rejected,2024-12-22,5
TICKET012114,CUST066212,Poor Customer Service,2024-11-08,8
TICKET012115,CUST091727,Mobile App Issues,2024-05-21,6
TICKET012116,CUST031213,KYC Verification Delay,2024-10-08,5
TICKET012117,CUST045184,Incorrect Charges,2024-08-16,3
TICKET012118,CUST056673,Account Locked,2025-05-01,2
TICKET012119,CUST044407,KYC Verification Delay,2024-05-14,2
TICKET012120,CUST001238,Unauthorized Transaction,2025-05-03,10
TICKET012121,CUST063775,ATM Withdrawal Failed,2025-03-08,5
TICKET012122,CUST022766,Loan Application Rejected,2025-01-22,7
TICKET012123,CUST027424,Incorrect Charges,2024-09-11,6
TICKET012124,CUST073322,Mobile App Issues,2024-10-15,3
TICKET012125,CUST005869,Delayed Refund,2025-02-20,1
TICKET012126,CUST011840,Card Not Working,2025-03-14,3
TICKET012127,CUST018851,Delayed Refund,2025-01-04,6
TICKET012128,CUST000120,KYC Verification Delay,2024-06-05,5
TICKET012129,CUST003985,Mobile App Issues,2024-07-16,0
TICKET012130,CUST095012,Card Not Working,2025-02-16,10
TICKET012131,CUST064541,Unauthorized Transaction,2024-10-07,9
TICKET012132,CUST031673,Card Not Working,2025-03-27,5
TICKET012133,CUST058517,Incorrect Charges,2024-09-15,0
TICKET012134,CUST076952,Loan Application Rejected,2024-06-12,2
TICKET012135,CUST033031,Delayed Refund,2025-02-14,2
TICKET012136,CUST034257,KYC Verification Delay,2025-01-05,9
TICKET012137,CUST092660,Delayed Refund,2024-06-26,10
TICKET012138,CUST094004,Mobile App Issues,2025-04-21,7
TICKET012139,CUST017851,Loan Application Rejected,2024-09-19,9
TICKET012140,CUST023429,Incorrect Charges,2024-08-29,9
TICKET012141,CUST053226,Account Locked,2025-03-29,5
TICKET012142,CUST001218,Unauthorized Transaction,2024-12-19,9
TICKET012143,CUST040780,Poor Customer Service,2024-11-05,9
TICKET012144,CUST079582,Loan Application Rejected,2024-11-22,0
TICKET012145,CUST052873,Incorrect Charges,2024-06-28,0
TICKET012146,CUST039743,Mobile App Issues,2025-03-02,8
TICKET012147,CUST086309,Mobile App Issues,2024-12-10,9
TICKET012148,CUST040511,Account Locked,2024-11-03,8
TICKET012149,CUST039303,Mobile App Issues,2025-03-16,6
TICKET012150,CUST077323,Incorrect Charges,2025-03-07,8
TICKET012151,CUST050461,ATM Withdrawal Failed,2024-08-14,5
TICKET012152,CUST013767,KYC Verification Delay,2024-05-24,2
TICKET012153,CUST053646,Poor Customer Service,2024-06-22,6
TICKET012154,CUST058138,Mobile App Issues,2025-04-14,9
TICKET012155,CUST042829,Unauthorized Transaction,2025-05-03,7
TICKET012156,CUST012239,Account Locked,2024-11-16,9
TICKET012157,CUST083722,KYC Verification Delay,2024-05-09,5
TICKET012158,CUST047127,Account Locked,2025-01-15,1
TICKET012159,CUST030513,Incorrect Charges,2024-12-22,0
TICKET012160,CUST089575,KYC Verification Delay,2024-09-26,3
TICKET012161,CUST069358,Card Not Working,2024-09-08,4
TICKET012162,CUST085939,Unauthorized Transaction,2024-11-14,5
TICKET012163,CUST013167,Mobile App Issues,2024-07-29,10
TICKET012164,CUST056074,Mobile App Issues,2025-03-30,1
TICKET012165,CUST097277,Card Not Working,2024-05-29,5
TICKET012166,CUST084184,Incorrect Charges,2024-11-03,0
TICKET012167,CUST003447,ATM Withdrawal Failed,2024-08-21,1
TICKET012168,CUST065656,Card Not Working,2025-01-10,6
TICKET012169,CUST062449,KYC Verification Delay,2024-05-08,3
TICKET012170,CUST013905,Incorrect Charges,2025-03-10,3
TICKET012171,CUST091288,Loan Application Rejected,2024-08-25,9
TICKET012172,CUST048368,Loan Application Rejected,2024-10-24,5
TICKET012173,CUST020517,Loan Application Rejected,2025-05-08,6
TICKET012174,CUST062886,ATM Withdrawal Failed,2024-09-15,7
TICKET012175,CUST013713,Incorrect Charges,2024-11-13,2
TICKET012176,CUST029370,Card Not Working,2024-07-03,0
TICKET012177,CUST052976,Account Locked,2025-03-02,6
TICKET012178,CUST055310,Poor Customer Service,2025-04-14,6
TICKET012179,CUST090628,Card Not Working,2024-08-15,8
TICKET012180,CUST089086,Incorrect Charges,2024-07-20,4
TICKET012181,CUST014061,Incorrect Charges,2025-02-17,3
TICKET012182,CUST038085,KYC Verification Delay,2025-01-12,10
TICKET012183,CUST048881,Incorrect Charges,2024-10-25,5
TICKET012184,CUST017156,Loan Application Rejected,2025-04-03,5
TICKET012185,CUST013357,Poor Customer Service,2025-04-18,0
TICKET012186,CUST040831,Delayed Refund,2025-03-30,2
TICKET012187,CUST088848,Card Not Working,2025-01-11,4
TICKET012188,CUST023857,KYC Verification Delay,2025-01-19,2
TICKET012189,CUST072413,Incorrect Charges,2025-02-21,10
TICKET012190,CUST095537,Incorrect Charges,2024-12-22,4
TICKET012191,CUST067277,Delayed Refund,2024-10-01,3
TICKET012192,CUST006676,Delayed Refund,2024-10-08,1
TICKET012193,CUST000444,Incorrect Charges,2024-08-02,3
TICKET012194,CUST041170,Account Locked,2025-03-11,2
TICKET012195,CUST062606,Loan Application Rejected,2024-08-09,9
TICKET012196,CUST040395,Incorrect Charges,2025-04-30,10
TICKET012197,CUST087542,Incorrect Charges,2025-04-19,5
TICKET012198,CUST027837,KYC Verification Delay,2024-11-20,4
TICKET012199,CUST027031,KYC Verification Delay,2024-06-21,2
TICKET012200,CUST041733,Account Locked,2024-05-15,10
TICKET012201,CUST062454,Mobile App Issues,2025-04-14,0
TICKET012202,CUST067847,Card Not Working,2025-01-23,9
TICKET012203,CUST041312,ATM Withdrawal Failed,2024-08-28,6
TICKET012204,CUST063007,Account Locked,2025-04-13,6
TICKET012205,CUST029849,Card Not Working,2025-01-29,2
TICKET012206,CUST045114,Incorrect Charges,2025-01-16,1
TICKET012207,CUST008646,Delayed Refund,2024-06-09,5
TICKET012208,CUST092680,Delayed Refund,2024-06-03,7
TICKET012209,CUST096461,Account Locked,2025-03-25,5
TICKET012210,CUST042637,Delayed Refund,2024-12-03,3
TICKET012211,CUST078819,Poor Customer Service,2024-10-31,9
TICKET012212,CUST010048,Poor Customer Service,2024-11-11,1
TICKET012213,CUST024631,Mobile App Issues,2024-05-22,9
TICKET012214,CUST011907,Delayed Refund,2025-03-02,6
TICKET012215,CUST088052,KYC Verification Delay,2025-04-20,9
TICKET012216,CUST056167,Poor Customer Service,2024-06-08,9
TICKET012217,CUST031448,Mobile App Issues,2025-04-14,6
TICKET012218,CUST017165,ATM Withdrawal Failed,2024-08-16,6
TICKET012219,CUST015821,Poor Customer Service,2024-10-31,3
TICKET012220,CUST081795,Incorrect Charges,2024-08-25,0
TICKET012221,CUST027056,Loan Application Rejected,2025-02-20,0
TICKET012222,CUST095338,Poor Customer Service,2025-03-10,7
TICKET012223,CUST059756,Poor Customer Service,2025-01-10,10
TICKET012224,CUST063296,Card Not Working,2024-06-09,1
TICKET012225,CUST081440,Card Not Working,2024-08-10,0
TICKET012226,CUST087576,Poor Customer Service,2024-12-07,8
TICKET012227,CUST002133,KYC Verification Delay,2024-11-24,1
TICKET012228,CUST083940,Delayed Refund,2024-12-01,0
TICKET012229,CUST041125,Card Not Working,2024-05-20,1
TICKET012230,CUST012069,KYC Verification Delay,2025-03-18,1
TICKET012231,CUST046847,Loan Application Rejected,2024-08-21,5
TICKET012232,CUST043849,Delayed Refund,2024-11-13,7
TICKET012233,CUST016687,KYC Verification Delay,2024-12-12,5
TICKET012234,CUST063558,Loan Application Rejected,2024-10-18,9
TICKET012235,CUST080106,Delayed Refund,2025-03-12,8
TICKET012236,CUST005140,KYC Verification Delay,2025-04-13,4
TICKET012237,CUST022123,Account Locked,2024-08-23,0
TICKET012238,CUST091887,ATM Withdrawal Failed,2024-09-05,1
TICKET012239,CUST026402,Card Not Working,2025-01-29,0
TICKET012240,CUST088253,Account Locked,2025-01-04,2
TICKET012241,CUST077831,KYC Verification Delay,2024-12-27,0
TICKET012242,CUST054734,Account Locked,2024-06-23,1
TICKET012243,CUST073408,KYC Verification Delay,2025-01-06,7
TICKET012244,CUST070059,Mobile App Issues,2024-07-18,10
TICKET012245,CUST069301,Unauthorized Transaction,2025-01-01,1
TICKET012246,CUST019911,Card Not Working,2024-07-04,9
TICKET012247,CUST064956,Incorrect Charges,2024-06-08,9
TICKET012248,CUST000193,Poor Customer Service,2024-05-10,9
TICKET012249,CUST007389,ATM Withdrawal Failed,2024-06-02,0
TICKET012250,CUST048010,Loan Application Rejected,2024-09-23,6
TICKET012251,CUST057108,KYC Verification Delay,2024-08-12,7
TICKET012252,CUST024722,KYC Verification Delay,2025-02-05,5
TICKET012253,CUST070669,Delayed Refund,2024-08-07,1
TICKET012254,CUST033986,Delayed Refund,2024-05-13,7
TICKET012255,CUST031946,Card Not Working,2024-06-10,6
TICKET012256,CUST047080,Account Locked,2024-08-08,1
TICKET012257,CUST005465,Card Not Working,2024-10-25,6
TICKET012258,CUST033587,KYC Verification Delay,2024-08-30,1
TICKET012259,CUST085048,Loan Application Rejected,2024-09-26,8
TICKET012260,CUST089616,Delayed Refund,2024-06-01,0
TICKET012261,CUST037778,Loan Application Rejected,2024-05-11,8
TICKET012262,CUST048404,Poor Customer Service,2025-02-04,0
TICKET012263,CUST017813,KYC Verification Delay,2025-02-13,5
TICKET012264,CUST073141,ATM Withdrawal Failed,2024-10-17,5
TICKET012265,CUST060062,Poor Customer Service,2025-01-09,0
TICKET012266,CUST031499,Card Not Working,2024-07-04,7
TICKET012267,CUST092975,Mobile App Issues,2024-05-20,2
TICKET012268,CUST026030,Loan Application Rejected,2025-05-05,3
TICKET012269,CUST083533,Poor Customer Service,2025-03-14,2
TICKET012270,CUST044034,Delayed Refund,2024-10-13,2
TICKET012271,CUST062289,ATM Withdrawal Failed,2025-04-28,6
TICKET012272,CUST033321,Unauthorized Transaction,2025-04-24,6
TICKET012273,CUST061111,Unauthorized Transaction,2024-05-19,5
TICKET012274,CUST006037,Account Locked,2024-07-06,5
TICKET012275,CUST024368,ATM Withdrawal Failed,2024-10-17,6
TICKET012276,CUST075486,Loan Application Rejected,2024-06-29,0
TICKET012277,CUST089731,Loan Application Rejected,2025-03-24,3
TICKET012278,CUST094022,Incorrect Charges,2025-04-17,1
TICKET012279,CUST075308,Loan Application Rejected,2025-03-13,7
TICKET012280,CUST036020,Incorrect Charges,2025-04-27,9
TICKET012281,CUST007069,Account Locked,2024-12-03,10
TICKET012282,CUST003631,Card Not Working,2024-06-24,1
TICKET012283,CUST050324,Unauthorized Transaction,2024-06-06,8
TICKET012284,CUST067580,Incorrect Charges,2024-05-13,6
TICKET012285,CUST047097,Delayed Refund,2024-09-17,5
TICKET012286,CUST028687,Card Not Working,2024-07-29,5
TICKET012287,CUST001647,Loan Application Rejected,2024-06-10,1
TICKET012288,CUST037002,Incorrect Charges,2024-09-16,1
TICKET012289,CUST051908,Poor Customer Service,2025-03-15,5
TICKET012290,CUST019594,Incorrect Charges,2024-09-01,9
TICKET012291,CUST036342,Loan Application Rejected,2024-12-17,6
TICKET012292,CUST022500,ATM Withdrawal Failed,2025-03-10,0
TICKET012293,CUST026034,Poor Customer Service,2024-07-06,2
TICKET012294,CUST006482,Poor Customer Service,2024-12-22,0
TICKET012295,CUST006271,Unauthorized Transaction,2024-07-21,1
TICKET012296,CUST018641,Account Locked,2024-06-23,8
TICKET012297,CUST087342,Card Not Working,2025-04-24,5
TICKET012298,CUST061159,Unauthorized Transaction,2024-08-02,10
TICKET012299,CUST041681,Loan Application Rejected,2025-02-11,7
TICKET012300,CUST023557,Poor Customer Service,2024-09-05,3
TICKET012301,CUST042086,Card Not Working,2024-06-10,9
TICKET012302,CUST037779,Poor Customer Service,2024-05-26,6
TICKET012303,CUST080203,Account Locked,2025-01-07,0
TICKET012304,CUST040717,Account Locked,2025-01-18,9
TICKET012305,CUST023871,KYC Verification Delay,2024-08-15,7
TICKET012306,CUST093374,Unauthorized Transaction,2024-07-04,10
TICKET012307,CUST090265,ATM Withdrawal Failed,2024-05-13,8
